,url,source
23,/politics/trump-appreciative-biden-acknowledged-administrations-covid-vaccine-success,FOX
24,https://www.foxnews.com/politics/25-states-sue-biden-admin-for-enforcing-vaccine-mandate-masks-on-children-and-staff-in-head-start-programs,FOX
25,/politics/25-states-sue-biden-admin-for-enforcing-vaccine-mandate-masks-on-children-and-staff-in-head-start-programs,FOX
26,https://www.foxnews.com/politics/republicans-accuse-biden-controlling-americans-fear-covid,FOX
27,/politics/republicans-accuse-biden-controlling-americans-fear-covid,FOX
28,/politics/misleading-claims-white-house-covid-fact-sheet,FOX
29,https://www.foxnews.com/politics/psaki-grilled-home-covid-tests,FOX
30,/politics/psaki-grilled-home-covid-tests,FOX
31,/politics/biden-vaccine-mandates-unpopular-legal-effective,FOX
32,/politics/white-house-mask-all-time-progress-fighting-covid,FOX
33,https://www.foxnews.com/politics/biden-to-announce-support-for-hospitals-access-to-free-covid-tests-vaccine-availability-amid-omicron-surge,FOX
34,/politics/biden-to-announce-support-for-hospitals-access-to-free-covid-tests-vaccine-availability-amid-omicron-surge,FOX
35,https://www.foxnews.com/politics/harris-takes-different-approach-than-biden-refuses-to-blame-unvaccinated-for-covid-waves,FOX
36,/politics/harris-takes-different-approach-than-biden-refuses-to-blame-unvaccinated-for-covid-waves,FOX
37,/politics/sarah-palin-over-my-dead-body-will-i-get-a-covid-19-vaccine,FOX
38,/politics/biden-has-close-contact-with-covid-19-positive-staffer,FOX
39,/politics/andy-biggs-biden-unvaccinated-ostracize,FOX
40,/politics/psaki-biden-shut-down-covid-19,FOX
41,/politics/psaki-white-house-covid-19-outbreak,FOX
42,https://www.foxnews.com/politics/stabenow-maskless-republicans-booker-warren-covid-19,FOX
43,/politics/stabenow-maskless-republicans-booker-warren-covid-19,FOX
44,/politics/cruz-republicans-amicus-brief-navy-seal-biden-vaccine-mandate-lawsuit,FOX
45,/politics/border-patrol-agent-joe-biden-vaccine-mandate-national-security-nra,FOX
46,/politics/outgoing-nih-director-says-hundreds-of-thousands-would-have-died-from-covid-if-us-hadnt-listened-to-him,FOX
47,/politics/cory-booker-tests-positive-for-covid-19,FOX
48,/politics/elizabeth-warren-announces-she-is-positive-for-covid-despite-being-vaccinated,FOX
49,/politics/maryland-hogan-on-covid-cases,FOX
50,/politics/dc-covid-19-case-record,FOX
51,/politics/harris-says-biden-administration-failed-to-see-either-delta-or-omicron-variants-coming,FOX
52,/politics/los-angeles-students-lost-over-90000-days-in-person-schooling-coronavirus-restrictions,FOX
53,https://www.foxnews.com/politics/michigan-schools-mask-mandates-similar-covid-case-rates,FOX
54,/politics/michigan-schools-mask-mandates-similar-covid-case-rates,FOX
55,/politics/biden-holiday-plans-not-changing-covid-19-psaki,FOX
56,https://www.foxnews.com/politics/bidens-covid-19-vaccine-mandates-employers-required,FOX
57,/politics/bidens-covid-19-vaccine-mandates-employers-required,FOX
58,/politics/cities-vaccine-mandates-lift-forever-covid,FOX
59,/politics/biden-warns-winter-of-severe-illness-death-unvaccinated,FOX
60,/politics/texas-injunction-against-biden-vaccine-mandate-federally-funded-healthcare-workers,FOX
61,/politics/blinken-cuts-trip-short-after-covid-scare,FOX
62,/politics/nyc-vaccine-mandate-injunction-dealt-new-blow-by-federal-judge,FOX
63,/politics/biden-grave-mistake-military-vaccine-mandate-republicans-warn,FOX
64,/politics/congress-to-mark-800k-american-covid-deaths-with-moment-of-silence,FOX
65,/politics/democrats-disagreement-big-issues-spending-bills-vaccine,FOX
66,/politics/fauci-covid-more-booster-shots-americans,FOX
67,/politics/colorado-governor-covid-19-emergency-over-fault-unvaccinated-sick,FOX
68,/politics/de-blasio-on-signing-non-citizen-voting-bill-despite-big-legal-questions-my-focus-is-on-covid,FOX
69,/politics/dr-oz-suggests-fauci-accountable-resign-after-misleading-americans-covid,FOX
70,/politics/biden-handling-coronavirus-pandemic-mixed-reviews-dc-residents,FOX
71,/politics/top-ranking-naval-officer-relieved-of-duty-over-refusal-to-get-vaccinated,FOX
72,/politics/biden-vaccine-mandate-truckers-crossing-border-worsen-supply-chain-crisis,FOX
73,https://www.foxnews.com/category/health/infectious-disease/vaccines,FOX
74,/politics/keller-house-democrats-gop-momentum-biden-vaccine-mandate,FOX
75,/politics/bidens-cms-vaccine-mandate-republicans-duncan,FOX
76,/politics/vaccine-mandate-republican-senators-democrats-house,FOX
77,/politics/desantis-vows-no-lockdowns-or-mandates-over-reports-of-omicron-in-state,FOX
78,/politics/georgia-federal-judge-latest-to-halt-biden-federal-contractor-vaccine-mandate,FOX
79,/politics/surgeon-gen-says-americans-should-not-panic-over-omicron-but-should-turn-to-masks-other-known-measures,FOX
80,/politics/psaki-cannot-offer-update-on-china-tracking-covid-origins,FOX
81,/politics/oklahoma-attorney-general-sues-biden-admin-federal-workforce-vaccine-mandate,FOX
82,/politics/biden-pledge-shut-down-virus-predicts-winter-covid-19-spike,FOX
83,/politics/nj-gop-lawmakers-defy-new-statehouse-covid-policy-refuse-to-leave-floor,FOX
84,/politics/third-omicron-case-in-the-united-states-detected-in-colorado,FOX
85,/politics/biden-us-vaccinate-world-beat-covid-19-pandemic,FOX
86,/politics/white-house-says-domestic-travel-vaccine-requirements-on-the-table-due-to-omicron-variant,FOX
87,/politics/biden-health-insurers-cost-at-home-covid-tests,FOX
88,/politics/biden-loses-public-trust-covid-19-omicron-variant,FOX
89,/politics/poll-americans-believe-covid-19-leaked-wuhan-lab,FOX
90,/politics/biden-admin-requiring-stricter-covid-testing-of-legal-travelers-but-not-illegal-immigrants,FOX
91,/politics/ninth-circuit-temporarily-blocks-san-diego-vaccine-mandate-for-students,FOX
92,/politics/judge-blocks-biden-vaccine-mandate-for-health-care-workers-in-ten-states,FOX
93,/politics/heritage-foundation-sues-biden-admin-vaccine-mandate,FOX
94,/politics/nih-dir-collins-covid-vaccines-will-most-likely-protect-against-omicron-variant-but-too-soon-to-tell,FOX
95,/politics/israel-close-airport-non-citizen-international-travelers-14-days-omicron-covid,FOX
96,/politics/court-blocks-covid-19-vaccine-mandate-california-prisons,FOX
97,/politics/kamala-harris-south-african-travel-ban-necessary-omicron,FOX
98,/politics/new-migrant-caravan-omicron-covid-variant,FOX
99,/politics/biden-promised-shut-down-covid-omicron-challenges,FOX
100,/politics/florida-reports-lowest-daily-coronavirus-cases-per-capita-in-nation,FOX
101,/politics/flashback-biden-suggested-trumps-coronavirus-travel-ban-xenophobic,FOX
102,/politics/psaki-attacks-desantis-over-disney-ending-vaccine-mandate,FOX
103,/politics/95-of-federal-workforce-is-in-compliance-with-biden-vaccine-requirement-senior-administration-official,FOX
104,/politics/tsa-says-vaccine-mandate-will-not-impact-holiday-travel,FOX
105,/politics/government-agencies-tell-americans-downsize-thanksgiving-mask-up-around-family-vaxxed,FOX
106,/politics/cuomo-misrepresented-covid-19-nursing-home-toll-report-says,FOX
107,/politics/chip-roy-to-introduce-bill-requiring-hhs-to-provide-information-on-natural-immunity-as-it-relates-to-covid,FOX
108,/politics/peter-navarro-subpoenaed-by-house-covid-19-subcommittee,FOX
109,/politics/psaki-biden-failed-ask-xi-china-assistance-tracking-covid-origins,FOX
110,/politics/fewer-believe-covid-vaccine-mandates,FOX
111,/politics/federal-contractor-vaccine-mandate-james-comer,FOX
112,/politics/florida-desantis-lets-go-brandon-chants-vaccine-mandates,FOX
113,/politics/florida-desantis-trolls-president-biden-brandon-vaccine-mandates,FOX
114,/politics/osha-suspends-enforcement-of-covid-19-vaccine-for-large-businesses,FOX
115,/politics/biden-osha-vaccine-mandate-challenges-appeals-court-in-cincinnati,FOX
116,/politics/senate-republicans-challenge-biden-osha-vaccine-mandate,FOX
117,/politics/biden-xi-jinping-covid-origins-olympics,FOX
118,/politics/texas-ag-files-for-temporary-restraining-order-against-part-of-bidens-vaccine-mandate,FOX
119,/politics/former-obama-cabinet-member-praises-austrias-decision-to-lock-down-unvaccinated,FOX
120,/politics/scott-atlas-says-new-book-will-clarify-the-facts-of-the-covid-19-pandemic,FOX
121,/politics/surgeon-general-court-block-of-vaccine-mandate-would-be-a-setback-for-public-health,FOX
122,/politics/ted-cruz-rips-dan-rather-biden-vaccine-mandate-stay-federal-appeals-court,FOX
123,/politics/forever-mask-mandates-covid-states-cities-cdc,FOX
124,/politics/jen-psaki-to-return-to-briefing-room-after-testing-positive-for-covid-19,FOX
125,/politics/cbp-orders-supervisors-employees-vaccine-mandate-disciplined-insubordination,FOX
126,/politics/conservatives-big-bird-covid-vaccine,FOX
127,/politics/illinois-governor-pritzker-law-vaccine-mandates-workplace-penalties,FOX
128,/politics/lawsuit-filed-navy-seals-seeking-religious-exemptions-vaccine,FOX
129,/politics/nj-gov-murphy-dem-policies-prevented-being-swept-away-by-gop-no-current-plan-to-end-covid-mandates-despite,FOX
130,/politics/biden-admin-kicks-off-nationwide-effort-to-get-children-vaccinated-against-covid-19,FOX
131,/politics/democratic-governor-kelly-kansas-biden-vaccine-mandate,FOX
132,/politics/house-republicans-move-stall-biden-vaccine-mandate,FOX
133,/politics/new-jersey-high-school-grad-school-board-coronavirus-atlantic-county-egg-harbor,FOX
134,/politics/de-blasio-paying-kids-100-to-get-the-covid-19-vaccine,FOX
135,/politics/cdc-director-responds-senator-travel-rules-natural-immunity-vaccine,FOX
136,/politics/desantis-announces-florida-lawsuit-against-biden-vaccine-mandate,FOX
137,/politics/la-mayor-eric-garcetti-tests-positive-covid-19-scotland-trip,FOX
138,/politics/senate-republicans-formally-disapprove-nullify-biden-vaccine-mandate-private-employees,FOX
139,/politics/air-force-removes-23-recruits-from-bootcamp-over-refusal-to-get-covid-19-vaccine,FOX
140,/politics/douglas-county-colorado-voters-covid-critical-race-theory-0election,FOX
141,/politics/jen-psaki-tests-positive-for-covid-19,FOX
142,/politics/mcauliffe-coronavirus-stat-youngkin-vaccinated-anti-vaxxer,FOX
143,/politics/lightfoot-pritzker-court-win-fight-vaccine-mandates,FOX
144,/politics/vaccine-mandate-train-wreck-federal-employees,FOX
145,/politics/three-people-accidentally-given-covid-19-vaccines-at-military-base,FOX
146,/politics/scott-atlas-defends-covid-work-slams-deb-birx-testimony-as-orwellian-attempt-to-rewrite-history,FOX
147,/politics/blackburn-bill-essential-workers-covid-vaccine-mandates,FOX
148,/politics/obama-i-understand-why-americans-want-to-know-when-covid-19-mandates-will-end,FOX
149,/politics/gop-rep-glenn-thompson-receiving-hospital-treatment-for-breakthrough-covid-case,FOX
150,/politics/arizona-temporary-restraining-order-stop-biden-vaccine-mandate,FOX
151,/politics/scalise-memo-birx-misled-covid,FOX
152,/politics/gov-ducey-calls-tucson-city-councils-move-to-fire-unvaccinated-employees-unfathomable,FOX
153,/politics/la-mayor-city-employees-be-prepared-lose-your-job-if-you-arent-vaccinated-deadline,FOX
154,/politics/coronavirus-feds-backlash-relief-schools-cdc-guidance,FOX
155,/politics/twitter-users-erupt-support-in-n-out-company-refuses-enforce-vaccine-mandate-donotcomply,FOX
156,/politics/maryland-gop-congressman-prescribes-ivermectin-covid-19-patient,FOX
157,/politics/mayorkas-hearing-postponed-dhs-secretary-tests-positive-for-covid-19,FOX
158,/politics/cdc-walensky-schools-keep-mask-mandates-even-if-kids-are-vaccinated,FOX
159,/politics/california-school-district-parents-children-eat-lunch-rain-covid,FOX
160,/politics/sen-braun-welcomes-chicago-police-officers-fired-vaccine-mandate-indiana-you-deserve-respect,FOX
161,/politics/federal-judge-denies-bid-stop-oregon-vaccine-mandate,FOX
162,/politics/fda-approves-a-mix-match-approach-vaccine-booster-shots,FOX
163,/politics/colin-powell-dead-covid-19-former-secretary-of-state,FOX
164,/politics/il-governor-jb-pritzker-delays-covid-vaccine-deadline-state-workers,FOX
165,/politics/california-parents-teachers-statewide-walkout-protest-school-vaccine-mandate,FOX
166,/politics/navy-seals-coronavirus-vaccine-mandate-religious-exemption-intimidation-harassment,FOX
167,/politics/dod-says-federal-contractors-in-texas-must-be-vaccinated-despite-abbotts-ban-on-vaccine-mandates,FOX
168,/politics/legal-travelers-us-mexico-border-vaccine-mandate-illegal-immigrants,FOX
169,/politics/newsoms-kid-lacks-vaccine-despite-mandate,FOX
170,/politics/psaki-biden-really-terrible-polls-delta-variant-unaccinated-americans,FOX
171,/politics/biden-holds-vaccine-mandate-event-at-business-owned-by-major-dem-donor,FOX
172,/politics/chicago-mayor-lightfoot-police-union-consequences-non-vaccinated-city-workers,FOX
173,/politics/sotomayor-denies-nyc-teachers-plea-to-block-vaccine-mandate,FOX
174,/politics/school-biden-threats-covid-crt-patriot-act,FOX
175,/politics/gov-newsom-announces-california-first-state-require-covid-vaccinations-k-12-students,FOX
176,/politics/supreme-court-justice-brett-kavanaugh-tests-positive-covid-19,FOX
177,/politics/gop-roy-lee-block-fines-vaccine-mandate,FOX
178,/politics/border-patrol-agents-told-get-covid-vaccinated-face-being-fired-whistleblower,FOX
179,/politics/desantis-questions-diplomatic-relationship-with-off-the-rails-australia-over-military-covid-lockdowns,FOX
180,/politics/abbott-texas-biden-covid-amonoclonal-antibodies,FOX
181,/politics/coast-guard-covid-vetting-inquisition,FOX
182,/politics/new-hampshire-lawsuit-non-white-vaccines-covid,FOX
183,/politics/new-york-city-anti-vaccine-mandate-protestors-march-streets-of-city,FOX
184,/politics/ny-gov-hochul-claims-covid-19-vaccines-from-god-sends-out-her-own-apostles,FOX
185,/politics/biden-receives-covid-pfizer-booster-at-white-house,FOX
186,/politics/black-lives-matter-leader-calls-nyc-vaccine-mandate-modern-day-freedom-papers,FOX
187,/politics/federal-judge-blocks-new-york-city-covid-19-mandate-for-education-department-employees,FOX
188,/politics/biden-coronavirus-policy-distraction-crises,FOX
189,/politics/mayorkas-migrants-del-rio-bridge-not-tested-covid-19,FOX
190,/politics/cdc-covid-booster-shot-reversal-biden-administration-following-science,FOX
191,/politics/biden-covid-19-booster-shot-fda-cdc-coronavirus,FOX
192,/politics/biden-vaccinated-booster-shots-covid-19-cdc-coronavirus,FOX
193,/politics/white-house-opposes-ndaa-banning-dishonorable-discharge-covid-19-vaccine-refusal,FOX
194,/politics/times-square-swarmed-by-hundreds-protesting-covid-vaccine-mandate,FOX
195,/politics/biden-admin-worried-un-meeting-could-become-covid-19-superspreader,FOX
196,/politics/desantis-biden-florida-monoclonal-antibodies-coronavirus,FOX
197,/politics/americans-divided-biden-covid-poll,FOX
198,/politics/biden-approval-ratings-keep-slipping-in-wake-of-afghanistan-exit-covid-surge-poll,FOX
199,/politics/arizona-sues-biden-administration-covid-19-vaccine-mandate,FOX
200,/politics/former-harris-adviser-criticizes-whites-house-covid-procedures,FOX
201,/politics/congress-exempt-biden-covid-19-vaccine-mandate,FOX
202,/politics/trump-covid-19-vaccine-democrats-coronavirus,FOX
203,/politics/gavin-newsom-nationalizes-california-recall-covid-election,FOX
204,/politics/harris-started-politicization-of-covid-19-vaccines-christie-says,FOX
205,/politics/psaki-says-business-vaccine-requirement-among-the-pathways-to-a-mandate,FOX
206,/politics/jonathan-turley-biden-ron-klain-vaccine-retweet-daft,FOX
207,/politics/governors-biden-vaccine-mandate-legal-action,FOX
208,/politics/biden-disappointed-republican-governors-vaccine-mandate,FOX
209,/politics/biden-declares-sweeping-new-vaccine-mandate-this-is-not-about-freedom,FOX
210,/politics/republicans-respond-to-vaccine-mandates-issued-by-biden-absolutely-unconstitutional,FOX
211,/politics/biden-vaccine-mandate-federal-government,FOX
212,/politics/libertarian-organization-fighting-vaccine-mandates,FOX
213,/politics/arizona-ag-brnovich-tucson-covid-vaccine-mandate-illegal,FOX
214,/politics/intelligence-community-inconclusive-covid-origin-experts-reaction,FOX
215,/politics/biden-poll-numbers-nosedive-afghanistan-exit-covid-surge,FOX
216,/politics/fauci-mu-covid-variant-not-an-immediate-threat-to-americans,FOX
217,/politics/cincinnati-medical-center-nurses-survey-quit-covid-vaccine,FOX
218,/politics/virginia-tech-disenrolls-students-covid-19-vaccine,FOX
219,/politics/newsom-spotlights-consequential-decision-over-covid-in-california-recall-election,FOX
220,/politics/biden-admin-afghanistan-coronavirus-hurricane-ida,FOX
221,/politics/idaho-governor-brad-little-lieutenant-janice-mcgeachin-feud-vaccine,FOX
222,/politics/biden-administration-millions-funds-vaccines-housing-migrant-children,FOX
223,/politics/intelligence-community-releases-covid-origin-report-without-conclusion-on-where-virus-originated,FOX
224,/politics/mike-doyle-tests-positive-covid-fully-vaccinated,FOX
225,/politics/texas-greg-abbott-executive-order-vaccine-mandates-mask-mandate-ban,FOX
226,/politics/china-harris-vietnam-vaccine-outreach-flight-delay,FOX
227,/politics/harris-newsom-car-rally-guests-require-vaccine-or-negative-test-despite-staying-in-cars,FOX
228,/politics/new-york-governor-mask-vaccine,FOX
229,/politics/cuomo-covid-19-pandemic-alert-deliver-farewell-message-new-yorkers,FOX
230,/politics/jesse-jackson-and-wife-remain-under-observation-for-covid-19,FOX
231,/politics/texas-gov-abbott-tests-negative-for-covid-19-following-positive-test,FOX
232,/politics/kentucky-gov-legal-defeat-covid,FOX
233,/politics/uva-students-who-didnt-meet-vaccine-mandate-disenrolled,FOX
234,/politics/sen-johnson-paul-push-back-against-hhs-stonewalling-on-covid-origin-send-letter-demanding-unredacted-docs,FOX
235,/politics/delta-covid-border-closure-canada-mexico,FOX
236,/politics/gavin-newsom-republican-covid-cliff-california-recall-election,FOX
237,/politics/vaccinated-senators-test-positive-covid-19,FOX
238,/politics/texas-greg-abbott-tests-positive-covid,FOX
239,/politics/fake-covid-vaccine-cards-cpb,FOX
240,/politics/cuomo-successor-kathy-hochul-covid-nursing-home-probe,FOX
241,/politics/nih-director-collins-unvaccinated-americans-sitting-ducks-delta-variant,FOX
242,/politics/oklahoma-protest-mask-vaccine-mandates-statehouse,FOX
243,/politics/biden-response-covid-afghanistan-border-inflation,FOX
244,/politics/newsom-recall-larry-elder-repeal-mask-vaccine-mandates-election,FOX
245,/politics/new-jersey-governor-phil-murphy-italian-villa-vacation-coronavirus-spike,FOX
246,/politics/supreme-court-justice-barrett-denies-appeal-from-indiana-university-students-fighting-covid-19-vaccine-mandate,FOX
247,/politics/missouri-ag-rips-covid-fear-the-sentiment-used-by-dictators,FOX
248,/politics/states-cities-mask-mandates-delta-spread,FOX
249,/politics/hhs-covid-vaccine-mandate-health-care-workers,FOX
250,/politics/psaki-grilled-biden-vaccine-hesitancy-2020-comments-trust-trump,FOX
251,/politics/oregon-indoor-mask-mandate-state-employees-vaccinated,FOX
252,/politics/az-attorney-general-scolds-biden-administration-for-releasing-covid-positive-migrants,FOX
253,/politics/pentagon-covid-vaccine-mandate,FOX
254,/politics/world-food-program-says-the-coronavirus-pandemic-has-worsened-hunger-around-the-world,FOX
255,/politics/teachers-union-president-weingarten-vaccine-mandate-for-teachers,FOX
256,/politics/americans-oppose-vaccine-passes-for-restaurants,FOX
257,/politics/california-mandates-vaccines-health-care-workers,FOX
258,/politics/virginia-covid-vaccines-mandate-employees,FOX
259,/politics/south-carolina-congressman-tests-positive-for-covid-19-says-symptoms-mild-because-he-has-been-vaccinated,FOX
260,/politics/psaki-biden-migrants-vaccine-covid-foreign-travelers,FOX
261,/politics/rand-paul-anthony-fauci-advice-dangerous-coronavirus,FOX
262,/politics/us-plans-require-covid-19-shots-foreign-travelers,FOX
263,/politics/former-obama-official-calls-for-unvaccinated-to-be-put-on-no-fly-list,FOX
264,/politics/sec-of-defense-austin-to-announce-mandatory-vaccine-policy-for-all-active-duty-military,FOX
265,/politics/texas-border-city-covid-positive-migrants-released-february-last-week,FOX
266,/politics/aoc-coronavirus-mask-capitol,FOX
267,/politics/biden-dodges-question-on-justification-for-letting-unvaccinated-migrants-into-u-s,FOX
268,/politics/psaki-desantis-florida-texas-coronavirus-delta,FOX
269,/politics/kevin-cramer-bill-vaccine-passports-voter-id,FOX
270,/politics/pelosi-biden-extend-covid-eviction-moratorium,FOX
271,https://www.foxnews.com/media/ben-carson-joe-biden-nonchalant-science-coronavirus,FOX
272,/media/ben-carson-joe-biden-nonchalant-science-coronavirus,FOX
