,url,source
78,/politics/nih-dir-collins-covid-vaccines-will-most-likely-protect-against-omicron-variant-but-too-soon-to-tell,FOX
79,/politics/israel-close-airport-non-citizen-international-travelers-14-days-omicron-covid,FOX
80,/politics/court-blocks-covid-19-vaccine-mandate-california-prisons,FOX
81,/politics/kamala-harris-south-african-travel-ban-necessary-omicron,FOX
82,/politics/new-migrant-caravan-omicron-covid-variant,FOX
83,/politics/biden-promised-shut-down-covid-omicron-challenges,FOX
84,/politics/florida-reports-lowest-daily-coronavirus-cases-per-capita-in-nation,FOX
85,/politics/st-louis-health-director-tells-staff-to-ignore-covid-19-lunatic-fringe-in-email-report,FOX
86,/politics/top-biden-aide-defends-handling-covid-2021-deaths-surpass-2020,FOX
87,/politics/federal-agencies-widespread-compliance-vaccine-mandate-enforcement-begins,FOX
88,/politics/lawsuit-navy-employee-biden-federal-vaccine-mandate,FOX
89,/politics/psaki-attacks-desantis-over-disney-ending-vaccine-mandate,FOX
90,/politics/tsa-says-vaccine-mandate-will-not-impact-holiday-travel,FOX
91,/politics/government-agencies-tell-americans-downsize-thanksgiving-mask-up-around-family-vaxxed,FOX
92,/politics/cuomo-misrepresented-covid-19-nursing-home-toll-report-says,FOX
93,/politics/florida-desantis-lets-go-brandon-chants-vaccine-mandates,FOX
94,/politics/florida-desantis-trolls-president-biden-brandon-vaccine-mandates,FOX
95,/politics/idaho-advances-bill-easing-worker-compensation-for-vaccine-side-effects,FOX
96,/politics/osha-suspends-enforcement-of-covid-19-vaccine-for-large-businesses,FOX
97,/politics/republicans-block-biden-vaccine-mandate,FOX
98,/politics/senate-republicans-challenge-biden-osha-vaccine-mandate,FOX
99,/politics/biden-xi-jinping-covid-origins-olympics,FOX
100,/politics/texas-ag-files-for-temporary-restraining-order-against-part-of-bidens-vaccine-mandate,FOX
101,/politics/former-obama-cabinet-member-praises-austrias-decision-to-lock-down-unvaccinated,FOX
102,/politics/surgeon-general-court-block-of-vaccine-mandate-would-be-a-setback-for-public-health,FOX
103,/politics/doj-vigorously-defend-biden-osha-covid-19-vaccine-mandate-court,FOX
104,/politics/cbp-orders-supervisors-employees-vaccine-mandate-disciplined-insubordination,FOX
105,/politics/illinois-governor-pritzker-law-vaccine-mandates-workplace-penalties,FOX
106,/politics/lawsuit-filed-navy-seals-seeking-religious-exemptions-vaccine,FOX
107,/politics/covid-origin-commission-911-senators,FOX
108,/politics/biden-administration-asks-us-court-of-appeals-to-lift-order-blocking-covid-19-vaccine-mandate,FOX
109,/politics/nj-gov-murphy-dem-policies-prevented-being-swept-away-by-gop-no-current-plan-to-end-covid-mandates-despite,FOX
110,/politics/biden-admin-kicks-off-nationwide-effort-to-get-children-vaccinated-against-covid-19,FOX
111,/politics/democratic-governor-kelly-kansas-biden-vaccine-mandate,FOX
112,/politics/house-republicans-move-stall-biden-vaccine-mandate,FOX
113,/politics/texas-sues-biden-administration-flaty-unconstitutional-federal-vaccine-mandate,FOX
114,/politics/democrats-1-75-trillion-bill-could-massively-increase-fines-against-employers-violating-vaccine-mandate,FOX
115,/politics/new-jersey-high-school-grad-school-board-coronavirus-atlantic-county-egg-harbor,FOX
116,/politics/de-blasio-paying-kids-100-to-get-the-covid-19-vaccine,FOX
117,/politics/wh-aide-tests-positive-for-covid-19-while-abroad-with-biden,FOX
118,/politics/cruz-introduces-bill-to-block-federal-government-public-schools-from-mandating-covid-19-vaccines-for-kids,FOX
119,/politics/sen-marshall-slams-bullying-military-vaccine-mandate-service-members-exemptions,FOX
120,/politics/la-mayor-eric-garcetti-tests-positive-covid-19-scotland-trip,FOX
121,/politics/senate-republicans-formally-disapprove-nullify-biden-vaccine-mandate-private-employees,FOX
122,/politics/ex-chicago-alderman-ed-vrdolyak-prison-coronavirus-pandemic-sentence-delay,FOX
123,/politics/douglas-county-colorado-voters-covid-critical-race-theory-0election,FOX
124,/politics/alabama-da-files-suit-to-block-federal-contractor-vaccine-mandate,FOX
125,/politics/republicans-biden-halt-vaccine-mandates-border-patrol-migrant-crisis,FOX
126,/politics/harris-gets-covid-booster-shot-says-vaccines-will-save-your-life,FOX
127,/politics/lightfoot-pritzker-court-win-fight-vaccine-mandates,FOX
128,/politics/supreme-court-denies-request-to-block-maines-covid-19-vaccine-mandate-for-health-care-workers,FOX
129,/politics/10-states-file-lawsuit-against-biden-admin-to-halt-vaccine-mandate-for-fed-contractors,FOX
130,/politics/police-union-endorses-gop-bill-protecting-essential-workers-from-firing-for-defying-covid-vaccine-mandates,FOX
131,/politics/judge-denies-new-york-city-police-union-request-for-restraining-order-to-block-de-blasio-vaccine-mandate,FOX
132,/politics/vaccine-mandate-train-wreck-federal-employees,FOX
133,/politics/blackburn-bill-essential-workers-covid-vaccine-mandates,FOX
134,/politics/gop-doctors-caucus-warns-biden-healthcare-vaccine-mandate-could-worsen-patient-care-labor-shortages,FOX
135,/politics/protesters-swarm-brooklyn-nets-arena-in-support-of-kyrie-irvings-refusal-to-be-vaccinated,FOX
136,/politics/gop-rep-glenn-thompson-receiving-hospital-treatment-for-breakthrough-covid-case,FOX
137,/politics/arizona-temporary-restraining-order-stop-biden-vaccine-mandate,FOX
138,/politics/gov-ducey-calls-tucson-city-councils-move-to-fire-unvaccinated-employees-unfathomable,FOX
139,/politics/la-mayor-city-employees-be-prepared-lose-your-job-if-you-arent-vaccinated-deadline,FOX
140,/politics/coronavirus-feds-backlash-relief-schools-cdc-guidance,FOX
141,/politics/twitter-users-erupt-support-in-n-out-company-refuses-enforce-vaccine-mandate-donotcomply,FOX
142,/politics/maryland-gop-congressman-prescribes-ivermectin-covid-19-patient,FOX
143,/politics/mayorkas-hearing-postponed-dhs-secretary-tests-positive-for-covid-19,FOX
144,/politics/cdc-walensky-schools-keep-mask-mandates-even-if-kids-are-vaccinated,FOX
145,/politics/california-school-district-parents-children-eat-lunch-rain-covid,FOX
146,/politics/sen-braun-welcomes-chicago-police-officers-fired-vaccine-mandate-indiana-you-deserve-respect,FOX
147,/politics/dhs-secretary-mayorkas-tests-positive-covid-19-days-after-biden-event,FOX
148,/politics/biden-cbp-senator-cassidy-migrants-vaccinated,FOX
149,/politics/colin-powell-dead-covid-19-former-secretary-of-state,FOX
150,/politics/california-parents-teachers-statewide-walkout-protest-school-vaccine-mandate,FOX
151,/politics/navy-seals-coronavirus-vaccine-mandate-religious-exemption-intimidation-harassment,FOX
152,/politics/dod-says-federal-contractors-in-texas-must-be-vaccinated-despite-abbotts-ban-on-vaccine-mandates,FOX
153,/politics/us-donating-17m-covid-vaccines-african-union,FOX
154,/politics/legal-travelers-us-mexico-border-vaccine-mandate-illegal-immigrants,FOX
155,/politics/biden-number-unvaccinated-americans-unacceptably-high-mandates-working,FOX
156,/politics/ron-johnson-pens-letter-to-biden-dod-questioning-military-vaccine-mandates,FOX
157,/politics/times-square-billboard-hammers-biden-over-vaccines-hey-joe-time-let-mandate-go,FOX
158,/politics/republicans-biden-canada-border-reopen-vaccines,FOX
159,/politics/psaki-ridicules-vaccine-sidelined-workers,FOX
160,/politics/newsoms-kid-lacks-vaccine-despite-mandate,FOX
161,/politics/arizona-doug-ducey-covid-relief-biden-overreach,FOX
162,/politics/psaki-biden-really-terrible-polls-delta-variant-unaccinated-americans,FOX
163,/politics/biden-holds-vaccine-mandate-event-at-business-owned-by-major-dem-donor,FOX
164,/politics/gop-demands-biden-stop-bullying-airlines-vaccine-mandate-taxpayers-saved-industry,FOX
165,/politics/biden-speech-covid-19-vaccine-mandates-businesses-illinois,FOX
166,/politics/gun-permits-soared-during-coronavirus-pandemic-record-high-year-over-year-increase,FOX
167,/politics/idaho-mcgeachin-vaccine-executive-order-brad-little,FOX
168,/politics/pentagon-requires-civilian-employees-fully-vaccinated-covid-19-nov-22,FOX
169,/politics/chicago-mayor-lightfoot-police-union-consequences-non-vaccinated-city-workers,FOX
170,/politics/sotomayor-denies-nyc-teachers-plea-to-block-vaccine-mandate,FOX
171,/politics/school-biden-threats-covid-crt-patriot-act,FOX
172,/politics/gov-newsom-announces-california-first-state-require-covid-vaccinations-k-12-students,FOX
173,/politics/supreme-court-justice-brett-kavanaugh-tests-positive-covid-19,FOX
174,/politics/gop-senators-introduce-bill-to-block-federal-agencies-from-requiring-covid-19-vaccination-status,FOX
175,/politics/newsom-says-statewide-vaccine-madnate-in-schools-is-on-the-table,FOX
176,/politics/coast-guard-covid-vetting-inquisition,FOX
177,/politics/new-hampshire-lawsuit-non-white-vaccines-covid,FOX
178,/politics/ny-gov-hochul-claims-covid-19-vaccines-from-god-sends-out-her-own-apostles,FOX
179,/politics/biden-receives-covid-pfizer-booster-at-white-house,FOX
180,/politics/black-lives-matter-leader-calls-nyc-vaccine-mandate-modern-day-freedom-papers,FOX
181,/politics/federal-judge-blocks-new-york-city-covid-19-mandate-for-education-department-employees,FOX
182,/politics/biden-coronavirus-policy-distraction-crises,FOX
183,/politics/mayorkas-migrants-del-rio-bridge-not-tested-covid-19,FOX
184,/politics/cdc-covid-booster-shot-reversal-biden-administration-following-science,FOX
185,/politics/biden-covid-19-booster-shot-fda-cdc-coronavirus,FOX
186,/politics/biden-vaccinated-booster-shots-covid-19-cdc-coronavirus,FOX
