url,source,article_id
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211126_atc_who_seeks_a_new_treaty_on_handling_pandemics_it_could_be_a_hard_sell_.mp3?orgId=1&topicId=1031&d=209&p=2&story=1059025751&dl=1&sc=siteplayer&size=3351659&dl=1&aw_0_1st.playerid=siteplayer,NPR,333
https://www.npr.org/2021/11/28/1059606165/the-netherlands-and-australia-find-the-omicron-variant-as-curbs-spread,NPR,336
https://www.npr.org/2021/11/28/1058988220/once-rare-lung-transplants-for-covid-19-patients-are-rising-quickly,NPR,339
https://ondemand.npr.org/anon.npr-mp3/npr/wesun/2021/11/20211128_wesun_once_rare_lung_transplants_for_covid-19_patients_are_rising_quickly.mp3?orgId=671&topicId=1003&d=276&p=10&story=1058988220&dl=1&sc=siteplayer&size=4429576&dl=1&aw_0_1st.playerid=siteplayer,NPR,340
https://www.npr.org/2021/11/27/1059534796/covid-19-vaccine-makers-combat-omicron-variant,NPR,343
https://www.npr.org/sections/coronavirus-live-updates/2021/11/26/1059339865/coronavirus-variant-covid-omicron-travel-bans,NPR,347
https://www.npr.org/2021/11/25/1059272133/new-covid-19-variant-in-south-africa-raises-concern,NPR,351
https://www.npr.org/sections/health-shots/2021/11/24/1058675230/hit-hard-by-covid-native-americans-come-together-to-protect-families-and-elders,NPR,354
https://www.npr.org/2021/11/22/1056238770/covid-delta-unvaccinated-higher-health-insurance-premiums,NPR,357
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211125_me_companies_are_telling_unvaccinated_workers_to_pay_more_for_health_insurance.mp3?orgId=1&topicId=1006&d=223&p=3&story=1056238770&dl=1&sc=siteplayer&size=3578193&dl=1&aw_0_1st.playerid=siteplayer,NPR,358
https://www.npr.org/2021/11/22/1057427047/republicans-are-changing-state-laws-to-try-and-get-out-of-federal-vaccine-mandat,NPR,361
https://www.npr.org/sections/coronavirus-live-updates/2021/11/21/1057791427/covid-in-the-u-s-disney-florida-vaccine-mandate-boosters-fauci-2021-death-toll,NPR,365
https://www.npr.org/2021/11/21/1057793289/protests-have-broken-out-across-europe-in-response-to-tightened-covid-19-restric,NPR,368
https://www.npr.org/2021/11/20/1057625905/dutch-police-open-fire-rioters-demonstration-covid-restrictions-rotterdam,NPR,371
https://www.npr.org/sections/health-shots/2021/11/19/1057280974/cdc-advisers-back-expansion-of-covid-boosters-for-all-adults,NPR,374
https://www.npr.org/2021/11/18/1056888935/tennessee-governor-invites-unvaccinated-out-of-state-cops-to-join-its-highway-pa,NPR,377
https://www.npr.org/sections/goatsandsoda/2021/11/18/1055071699/coronavirus-faq-what-is-long-covid-and-what-is-my-risk-of-getting-it,NPR,380
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211115_me_long_covid.mp3?orgId=1&topicId=1031&d=389&story=1055071699&dl=1&sc=siteplayer&size=6228890&dl=1&aw_0_1st.playerid=siteplayer,NPR,381
https://www.npr.org/sections/health-shots/2021/11/18/1056737280/pandemic-or-no-kids-are-still-getting-and-spreading-head-lice,NPR,384
https://www.npr.org/2021/11/16/1056351663/all-vaccinated-adults-could-soon-be-eligible-for-a-pfizer-covid-19-booster-shot,NPR,387
https://www.npr.org/2021/11/16/1056121842/biden-lawsuit-osha-vaccine-mandate-court-lottery,NPR,390
https://www.npr.org/sections/health-shots/2021/11/16/1056232480/u-s-covid-cases-rising-holidays,NPR,393
https://www.npr.org/2021/11/16/1056189769/times-square-new-years-eve-vaccinated-2022-new-york-city,NPR,397
https://www.npr.org/sections/coronavirus-live-updates/2021/11/15/1055839727/austria-and-germany-impose-restrictions-on-unvaccinated-people-as-covid-cases-su,NPR,402
https://www.npr.org/2021/11/15/1055803038/new-zealand-maori-tribe-vaccine-protesters-haka,NPR,406
https://www.npr.org/sections/coronavirus-live-updates/2021/11/12/1055454408/nursing-homes-can-now-lift-most-covid-restrictions-on-visits,NPR,410
https://www.npr.org/sections/goatsandsoda/2021/11/12/1055145678/coronavirus-faq-i-just-got-a-booster-can-i-go-crazy,NPR,413
https://www.npr.org/sections/coronavirus-live-updates/2021/11/12/1055100209/europe-russia-covid-cases-surge-spike,NPR,417
https://www.npr.org/sections/health-shots/2021/11/12/1053509795/long-covid-causes-treatment-clues,NPR,420
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211118_me_new_clues_to_the_biology_of_long_covid_are_starting_to_emerge_.mp3?orgId=1&topicId=1128&aggIds=812054919&d=377&p=3&story=1053509795&dl=1&sc=siteplayer&size=6035793&dl=1&aw_0_1st.playerid=siteplayer,NPR,421
https://www.npr.org/2021/11/12/1055014823/toyota-to-ramp-up-production-after-cutbacks-driven-by-the-covid-19-pandemic,NPR,424
https://www.npr.org/sections/coronavirus-live-updates/2021/11/11/1054959986/states-lawsuit-biden-administration-covid-vaccine-mandate-health-workers,NPR,428
https://www.npr.org/2021/11/11/1054851431/california-adults-covid-vaccine-booster,NPR,432
https://www.npr.org/series/885304437/coronavirus-by-the-numbers,NPR,867
https://www.npr.org/2021/11/11/1054606822/fda-recalling-2-million-ellume-at-home-covid-19-test-kits-because-of-false-posit,NPR,435
https://www.npr.org/2021/11/10/1054583020/judge-blocks-texas-mask-mandate-ban-in-schools,NPR,439
https://www.npr.org/sections/goatsandsoda/2021/11/10/1052078529/why-low-income-countries-are-so-short-on-covid-vaccines-hint-its-not-boosters,NPR,442
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211108_atc_low_income_nations_need_covid_vaccines_meanwhile_wealthy_countries_have_too_many.mp3?orgId=1&topicId=1031&d=234&story=1052078529&dl=1&sc=siteplayer&size=3758751&dl=1&aw_0_1st.playerid=siteplayer,NPR,443
https://www.npr.org/sections/health-shots/2021/11/09/1054000061/pfizer-and-biontech-ask-fda-to-authorize-covid-vaccine-booster-for-people-18,NPR,447
https://www.npr.org/sections/coronavirus-live-updates/2021/11/09/1053889069/singapore-medical-bills-covid-19-patients-unvaccinated-by-choice,NPR,451
https://www.npr.org/2021/11/08/1053625789/blocked-for-now-bidens-vaccine-or-test-rule-for-workers-faces-uncertain-future,NPR,454
https://www.npr.org/2021/11/08/1053603338/jill-biden-covid-vaccine-kids-virginia-school-polio,NPR,457
https://www.npr.org/2021/11/08/1053548074/big-bird-covid-19-vaccine-conservative-backlash-ted-cruz,NPR,461
https://www.npr.org/2021/11/08/1053527189/nfl-aaron-rodgers-covid-vaccine,NPR,465
https://www.npr.org/2021/11/05/1051902361/covid-vaccine-schools-history-comic,NPR,468
https://www.npr.org/sections/coronavirus-live-updates/2021/11/05/1052679112/pfizer-covid-pill-treatment,NPR,472
https://www.npr.org/2021/11/05/1052633843/republican-states-sue-over-biden-vaccine-mandate,NPR,475
https://www.npr.org/2021/11/05/1052393792/tonga-covid-case-countries-opening-borders-for-tourism,NPR,479
https://www.npr.org/2021/11/04/1052366451/parents-covid-vaccine-kids-5-11,NPR,482
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211103_atc_parents_react_to_vaccine_authorization.mp3?orgId=1&topicId=1003&d=182&story=1052366451&dl=1&sc=siteplayer&size=2915728&dl=1&aw_0_1st.playerid=siteplayer,NPR,483
https://www.npr.org/sections/health-shots/2021/11/04/1051478506/covid-is-still-crushing-parts-of-the-u-s-as-the-holiday-season-approaches,NPR,486
https://www.npr.org/sections/health-shots/2021/11/04/1051873608/a-doctor-spread-covid-misinformation-and-renewed-her-license-with-a-mouse-click,NPR,489
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211104_atc_a_doctor_spread_covid_misinformation_and_renewed_her_license_with_a_mouse_click.mp3?orgId=1&topicId=1128&aggIds=973275370&d=243&p=2&story=1051873608&dl=1&sc=siteplayer&size=3895842&dl=1&aw_0_1st.playerid=siteplayer,NPR,490
https://www.npr.org/sections/coronavirus-live-updates/2021/11/03/1052089783/los-angeles-mayor-eric-garcetti-tests-positive-for-covid-19-at-the-climate-summi,NPR,494
https://www.npr.org/sections/health-shots/2021/11/03/1051299050/covid-vaccine-kids-5-11,NPR,497
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211108_me_some_parents_want_to_wait_to_vaccinate_their_kids_heres_why_doctors_say_do_it_now.mp3?orgId=1&topicId=1128&aggIds=812054919&d=383&p=3&story=1051299050&dl=1&sc=siteplayer&size=6141537&dl=1&aw_0_1st.playerid=siteplayer,NPR,498
https://www.npr.org/2021/11/01/1051146829/shanghai-disneyland-covid-19-shut-down,NPR,502
https://www.npr.org/sections/coronavirus-live-updates/2021/11/01/1051108187/9-000-new-york-city-workers-unpaid-vaccinated,NPR,506
